ID;Municipality.x;date_weekly;week;Imported;Deaths;Cases;Cases_under18;Cases_19_39;Cases_40_59;Cases_older60;Native;Municipality.y;Total;Male;Female;age_under_18;age_19_39;age_40_59;age_60;Imported_std;Deaths_std;Cases_std;Native_std;deaths_lag1;deaths_lag2;deaths_lag3;deaths_lag4;deaths_lag5;deaths_lag6;deaths_lag7;deaths_lag8;deaths_lag9;deaths_lag10;deaths_lag11;deaths_lag12;pop_density;pop_density_devided
1;SANDINO;2021-1;1;1;0;3;0;2;1;0;2;Sandino;36105;18827;17278;7430;9660;11964;7051;,276969948760559;0;,830909846281678;,553939897521119;0;0;0;0;0;0;0;0;0;0;0;0;21,10329832;,2110329832
1;SANDINO;2021-2;2;0;0;2;0;0;1;1;2;Sandino;36105;18827;17278;7430;9660;11964;7051;0;0;,553939897521119;,553939897521119;0;0;0;0;0;0;0;0;0;0;0;0;21,10329832;,2110329832
1;SANDINO;2021-3;3;0;0;0;0;0;0;0;0;Sandino;36105;18827;17278;7430;9660;11964;7051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,10329832;,2110329832
1;SANDINO;2021-4;4;0;0;6;3;3;0;0;6;Sandino;36105;18827;17278;7430;9660;11964;7051;0;0;1,66181969256336;1,66181969256336;0;0;0;0;0;0;0;0;0;0;0;0;21,10329832;,2110329832
1;SANDINO;2021-5;5;1;0;4;0;0;3;1;3;Sandino;36105;18827;17278;7430;9660;11964;7051;,276969948760559;0;1,10787979504224;,830909846281678;0;0;0;0;0;0;0;0;0;0;0;0;21,10329832;,2110329832
1;SANDINO;2021-6;6;1;0;4;1;0;2;1;3;Sandino;36105;18827;17278;7430;9660;11964;7051;,276969948760559;0;1,10787979504224;,830909846281678;0;0;0;0;0;0;0;0;0;0;0;0;21,10329832;,2110329832
1;SANDINO;2021-7;7;1;0;1;0;0;1;0;0;Sandino;36105;18827;17278;7430;9660;11964;7051;,276969948760559;0;,276969948760559;0;0;0;0;0;0;0;0;0;0;0;0;0;21,10329832;,2110329832
1;SANDINO;2021-8;8;0;0;1;0;0;1;0;1;Sandino;36105;18827;17278;7430;9660;11964;7051;0;0;,276969948760559;,276969948760559;0;0;0;0;0;0;0;0;0;0;0;0;21,10329832;,2110329832
1;SANDINO;2021-9;9;0;0;9;2;3;2;2;9;Sandino;36105;18827;17278;7430;9660;11964;7051;0;0;2,49272953884504;2,49272953884504;0;0;0;0;0;0;0;0;0;0;0;2;21,10329832;,2110329832
1;SANDINO;2021-10;10;1;0;13;1;2;8;2;12;Sandino;36105;18827;17278;7430;9660;11964;7051;,276969948760559;0;3,60060933388727;3,32363938512671;0;0;0;0;0;0;0;0;0;0;2;0;21,10329832;,2110329832
1;SANDINO;2021-11;11;0;0;25;5;17;2;1;25;Sandino;36105;18827;17278;7430;9660;11964;7051;0;0;6,92424871901399;6,92424871901399;0;0;0;0;0;0;0;0;0;2;0;1;21,10329832;,2110329832
1;SANDINO;2021-12;12;0;0;5;0;4;0;1;5;Sandino;36105;18827;17278;7430;9660;11964;7051;0;0;1,3848497438028;1,3848497438028;0;0;0;0;0;0;0;0;2;0;1;0;21,10329832;,2110329832
1;SANDINO;2021-13;13;0;0;3;1;1;1;0;3;Sandino;36105;18827;17278;7430;9660;11964;7051;0;0;,830909846281678;,830909846281678;0;0;0;0;0;0;0;2;0;1;0;0;21,10329832;,2110329832
1;SANDINO;2021-14;14;0;0;4;0;0;1;3;4;Sandino;36105;18827;17278;7430;9660;11964;7051;0;0;1,10787979504224;1,10787979504224;0;0;0;0;0;0;2;0;1;0;0;0;21,10329832;,2110329832
1;SANDINO;2021-15;15;0;0;1;0;0;1;0;1;Sandino;36105;18827;17278;7430;9660;11964;7051;0;0;,276969948760559;,276969948760559;0;0;0;0;0;2;0;1;0;0;0;0;21,10329832;,2110329832
1;SANDINO;2021-16;16;0;0;0;0;0;0;0;0;Sandino;36105;18827;17278;7430;9660;11964;7051;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;21,10329832;,2110329832
1;SANDINO;2021-17;17;0;0;2;0;1;0;1;2;Sandino;36105;18827;17278;7430;9660;11964;7051;0;0;,553939897521119;,553939897521119;0;0;0;2;0;1;0;0;0;0;0;0;21,10329832;,2110329832
1;SANDINO;2021-18;18;0;0;2;0;1;1;0;2;Sandino;36105;18827;17278;7430;9660;11964;7051;0;0;,553939897521119;,553939897521119;0;0;2;0;1;0;0;0;0;0;0;1;21,10329832;,2110329832
1;SANDINO;2021-19;19;0;0;132;17;58;48;9;132;Sandino;36105;18827;17278;7430;9660;11964;7051;0;0;36,5600332363938;36,5600332363938;0;2;0;1;0;0;0;0;0;0;1;0;21,10329832;,2110329832
1;SANDINO;2021-20;20;0;0;149;23;49;56;21;149;Sandino;36105;18827;17278;7430;9660;11964;7051;0;0;41,2685223653234;41,2685223653234;2;0;1;0;0;0;0;0;0;1;0;0;21,10329832;,2110329832
1;SANDINO;2021-21;21;1;2;139;23;37;45;34;138;Sandino;36105;18827;17278;7430;9660;11964;7051;,276969948760559;,553939897521119;38,4988228777178;38,2218529289572;0;1;0;0;0;0;0;0;1;0;0;0;21,10329832;,2110329832
1;SANDINO;2021-22;22;0;0;75;13;25;22;15;75;Sandino;36105;18827;17278;7430;9660;11964;7051;0;0;20,772746157042;20,772746157042;1;0;0;0;0;0;0;1;0;0;0;3;21,10329832;,2110329832
1;SANDINO;2021-23;23;0;1;92;17;28;33;14;92;Sandino;36105;18827;17278;7430;9660;11964;7051;0;,276969948760559;25,4812352859715;25,4812352859715;0;0;0;0;0;0;1;0;0;0;3;0;21,10329832;,2110329832
1;SANDINO;2021-24;24;1;0;80;10;28;23;19;79;Sandino;36105;18827;17278;7430;9660;11964;7051;,276969948760559;0;22,1575959008448;21,8806259520842;0;0;0;0;0;1;0;0;0;3;0;3;21,10329832;,2110329832
1;SANDINO;2021-25;25;0;0;106;19;36;37;14;106;Sandino;36105;18827;17278;7430;9660;11964;7051;0;0;29,3588145686193;29,3588145686193;0;0;0;0;1;0;0;0;3;0;3;3;21,10329832;,2110329832
1;SANDINO;2021-26;26;0;0;115;7;61;36;11;115;Sandino;36105;18827;17278;7430;9660;11964;7051;0;0;31,8515441074643;31,8515441074643;0;0;0;1;0;0;0;3;0;3;3;1;21,10329832;,2110329832
1;SANDINO;2021-27;27;0;0;143;13;65;51;14;143;Sandino;36105;18827;17278;7430;9660;11964;7051;0;0;39,60670267276;39,60670267276;0;0;1;0;0;0;3;0;3;3;1;1;21,10329832;,2110329832
1;SANDINO;2021-28;28;1;0;67;7;23;27;10;66;Sandino;36105;18827;17278;7430;9660;11964;7051;,276969948760559;0;18,5569865669575;18,2800166181969;0;1;0;0;0;3;0;3;3;1;1;2;21,10329832;,2110329832
1;SANDINO;2021-29;29;0;0;51;10;22;12;7;51;Sandino;36105;18827;17278;7430;9660;11964;7051;0;0;14,1254673867885;14,1254673867885;1;0;0;0;3;0;3;3;1;1;2;5;21,10329832;,2110329832
1;SANDINO;2021-30;30;0;1;32;8;8;12;4;32;Sandino;36105;18827;17278;7430;9660;11964;7051;0;,276969948760559;8,8630383603379;8,8630383603379;0;0;0;3;0;3;3;1;1;2;5;3;21,10329832;,2110329832
1;SANDINO;2021-31;31;0;0;74;13;21;28;12;74;Sandino;36105;18827;17278;7430;9660;11964;7051;0;0;20,4957762082814;20,4957762082814;0;0;3;0;3;3;1;1;2;5;3;1;21,10329832;,2110329832
1;SANDINO;2021-32;32;0;0;86;16;23;21;26;86;Sandino;36105;18827;17278;7430;9660;11964;7051;0;0;23,8194155934081;23,8194155934081;0;3;0;3;3;1;1;2;5;3;1;0;21,10329832;,2110329832
1;SANDINO;2021-33;33;0;0;183;31;66;57;29;183;Sandino;36105;18827;17278;7430;9660;11964;7051;0;0;50,6855006231824;50,6855006231824;3;0;3;3;1;1;2;5;3;1;0; ;21,10329832;,2110329832
1;SANDINO;2021-34;34;0;3;194;46;56;66;26;194;Sandino;36105;18827;17278;7430;9660;11964;7051;0;,830909846281678;53,7321700595485;53,7321700595485;0;3;3;1;1;2;5;3;1;0; ; ;21,10329832;,2110329832
1;SANDINO;2021-35;35;0;0;318;82;103;89;44;318;Sandino;36105;18827;17278;7430;9660;11964;7051;0;0;88,0764437058579;88,0764437058579;3;3;1;1;2;5;3;1;0; ; ; ;21,10329832;,2110329832
1;SANDINO;2021-36;36;0;3;396;81;130;126;59;396;Sandino;36105;18827;17278;7430;9660;11964;7051;0;,830909846281678;109,680099709182;109,680099709182;3;1;1;2;5;3;1;0; ; ; ; ;21,10329832;,2110329832
1;SANDINO;2021-37;37;0;3;748;147;225;243;133;748;Sandino;36105;18827;17278;7430;9660;11964;7051;0;,830909846281678;207,173521672898;207,173521672898;1;1;2;5;3;1;0; ; ; ; ; ;21,10329832;,2110329832
1;SANDINO;2021-38;38;0;1;940;193;271;295;181;940;Sandino;36105;18827;17278;7430;9660;11964;7051;0;,276969948760559;260,351751834926;260,351751834926;1;2;5;3;1;0; ; ; ; ; ; ;21,10329832;,2110329832
1;SANDINO;2021-39;39;0;1;908;157;277;279;195;908;Sandino;36105;18827;17278;7430;9660;11964;7051;0;,276969948760559;251,488713474588;251,488713474588;2;5;3;1;0; ; ; ; ; ; ; ;21,10329832;,2110329832
1;SANDINO;2021-40;40;0;2;943;163;252;328;200;943;Sandino;36105;18827;17278;7430;9660;11964;7051;0;,553939897521119;261,182661681208;261,182661681208;5;3;1;0; ; ; ; ; ; ; ; ;21,10329832;,2110329832
1;SANDINO;2021-41;41;0;5;483;95;129;145;114;483;Sandino;36105;18827;17278;7430;9660;11964;7051;0;1,3848497438028;133,77648525135;133,77648525135;3;1;0; ; ; ; ; ; ; ; ; ;21,10329832;,2110329832
1;SANDINO;2021-42;42;0;3;276;58;64;78;76;276;Sandino;36105;18827;17278;7430;9660;11964;7051;0;,830909846281678;76,4437058579144;76,4437058579144;1;0; ; ; ; ; ; ; ; ; ; ;21,10329832;,2110329832
1;SANDINO;2021-43;43;0;1;142;29;34;49;30;142;Sandino;36105;18827;17278;7430;9660;11964;7051;0;,276969948760559;39,3297327239994;39,3297327239994;0; ; ; ; ; ; ; ; ; ; ; ;21,10329832;,2110329832
1;SANDINO;2021-44;44;0;0;20;3;5;7;5;20;Sandino;36105;18827;17278;7430;9660;11964;7051;0;0;5,53939897521119;5,53939897521119; ; ; ; ; ; ; ; ; ; ; ; ;21,10329832;,2110329832
2;MANTUA;2021-1;1;0;0;0;0;0;0;0;0;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25,91811075;,2591811075
2;MANTUA;2021-2;2;0;0;0;0;0;0;0;0;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25,91811075;,2591811075
2;MANTUA;2021-3;3;0;0;1;0;1;0;0;1;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;,421834134818189;,421834134818189;0;0;0;0;0;0;0;0;0;0;0;0;25,91811075;,2591811075
2;MANTUA;2021-4;4;0;0;0;0;0;0;0;0;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25,91811075;,2591811075
2;MANTUA;2021-5;5;0;0;0;0;0;0;0;0;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25,91811075;,2591811075
2;MANTUA;2021-6;6;0;0;0;0;0;0;0;0;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25,91811075;,2591811075
2;MANTUA;2021-7;7;0;0;2;0;0;1;1;2;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;,843668269636379;,843668269636379;0;0;0;0;0;0;0;0;0;0;0;0;25,91811075;,2591811075
2;MANTUA;2021-8;8;0;0;1;0;0;1;0;1;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;,421834134818189;,421834134818189;0;0;0;0;0;0;0;0;0;0;0;0;25,91811075;,2591811075
2;MANTUA;2021-9;9;0;0;2;1;1;0;0;2;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;,843668269636379;,843668269636379;0;0;0;0;0;0;0;0;0;0;0;0;25,91811075;,2591811075
2;MANTUA;2021-10;10;0;0;0;0;0;0;0;0;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25,91811075;,2591811075
2;MANTUA;2021-11;11;1;0;1;0;0;1;0;0;Mantua;23706;12746;10960;4871;6279;7780;4776;,421834134818189;0;,421834134818189;0;0;0;0;0;0;0;0;0;0;0;0;0;25,91811075;,2591811075
2;MANTUA;2021-12;12;0;0;0;0;0;0;0;0;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25,91811075;,2591811075
2;MANTUA;2021-13;13;0;0;0;0;0;0;0;0;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25,91811075;,2591811075
2;MANTUA;2021-14;14;0;0;0;0;0;0;0;0;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;25,91811075;,2591811075
2;MANTUA;2021-15;15;0;0;0;0;0;0;0;0;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;25,91811075;,2591811075
2;MANTUA;2021-16;16;0;0;0;0;0;0;0;0;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;25,91811075;,2591811075
2;MANTUA;2021-17;17;0;0;10;1;6;3;0;10;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;4,21834134818189;4,21834134818189;0;0;0;0;0;0;0;0;2;0;1;0;25,91811075;,2591811075
2;MANTUA;2021-18;18;0;0;21;4;5;9;3;21;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;8,85851683118198;8,85851683118198;0;0;0;0;0;0;0;2;0;1;0;0;25,91811075;,2591811075
2;MANTUA;2021-19;19;0;0;16;0;3;9;4;16;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;6,74934615709103;6,74934615709103;0;0;0;0;0;0;2;0;1;0;0;0;25,91811075;,2591811075
2;MANTUA;2021-20;20;0;0;3;0;1;1;1;3;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;1,26550240445457;1,26550240445457;0;0;0;0;0;2;0;1;0;0;0;0;25,91811075;,2591811075
2;MANTUA;2021-21;21;0;0;5;1;1;2;1;5;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;2,10917067409095;2,10917067409095;0;0;0;0;2;0;1;0;0;0;0;0;25,91811075;,2591811075
2;MANTUA;2021-22;22;0;0;1;1;0;0;0;1;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;,421834134818189;,421834134818189;0;0;0;2;0;1;0;0;0;0;0;2;25,91811075;,2591811075
2;MANTUA;2021-23;23;0;0;0;0;0;0;0;0;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;0;0;0;0;2;0;1;0;0;0;0;0;2;0;25,91811075;,2591811075
2;MANTUA;2021-24;24;0;0;10;2;4;3;1;10;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;4,21834134818189;4,21834134818189;0;2;0;1;0;0;0;0;0;2;0;0;25,91811075;,2591811075
2;MANTUA;2021-25;25;0;0;32;4;10;10;8;32;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;13,4986923141821;13,4986923141821;2;0;1;0;0;0;0;0;2;0;0;0;25,91811075;,2591811075
2;MANTUA;2021-26;26;0;2;39;9;14;10;6;39;Mantua;23706;12746;10960;4871;6279;7780;4776;0;,843668269636379;16,4515312579094;16,4515312579094;0;1;0;0;0;0;0;2;0;0;0;0;25,91811075;,2591811075
2;MANTUA;2021-27;27;0;0;69;18;22;19;10;69;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;29,1065553024551;29,1065553024551;1;0;0;0;0;0;2;0;0;0;0;1;25,91811075;,2591811075
2;MANTUA;2021-28;28;0;1;60;11;18;21;10;60;Mantua;23706;12746;10960;4871;6279;7780;4776;0;,421834134818189;25,3100480890914;25,3100480890914;0;0;0;0;0;2;0;0;0;0;1;1;25,91811075;,2591811075
2;MANTUA;2021-29;29;0;0;27;2;6;11;8;27;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;11,3895216400911;11,3895216400911;0;0;0;0;2;0;0;0;0;1;1;1;25,91811075;,2591811075
2;MANTUA;2021-30;30;0;0;30;5;10;8;7;30;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;12,6550240445457;12,6550240445457;0;0;0;2;0;0;0;0;1;1;1;2;25,91811075;,2591811075
2;MANTUA;2021-31;31;0;0;40;8;14;14;4;40;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;16,8733653927276;16,8733653927276;0;0;2;0;0;0;0;1;1;1;2;0;25,91811075;,2591811075
2;MANTUA;2021-32;32;1;0;48;10;15;16;7;47;Mantua;23706;12746;10960;4871;6279;7780;4776;,421834134818189;0;20,2480384712731;19,8262043364549;0;2;0;0;0;0;1;1;1;2;0;0;25,91811075;,2591811075
2;MANTUA;2021-33;33;0;0;82;12;33;27;10;82;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;34,5903990550915;34,5903990550915;2;0;0;0;0;1;1;1;2;0;0; ;25,91811075;,2591811075
2;MANTUA;2021-34;34;0;2;97;28;30;20;19;97;Mantua;23706;12746;10960;4871;6279;7780;4776;0;,843668269636379;40,9179110773644;40,9179110773644;0;0;0;0;1;1;1;2;0;0; ; ;25,91811075;,2591811075
2;MANTUA;2021-35;35;1;0;82;13;26;23;20;81;Mantua;23706;12746;10960;4871;6279;7780;4776;,421834134818189;0;34,5903990550915;34,1685649202733;0;0;0;1;1;1;2;0;0; ; ; ;25,91811075;,2591811075
2;MANTUA;2021-36;36;0;0;268;51;87;84;46;268;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;113,051548131275;113,051548131275;0;0;1;1;1;2;0;0; ; ; ; ;25,91811075;,2591811075
2;MANTUA;2021-37;37;0;0;564;335;89;90;50;564;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;237,914452037459;237,914452037459;0;1;1;1;2;0;0; ; ; ; ; ;25,91811075;,2591811075
2;MANTUA;2021-38;38;0;0;856;183;242;270;161;856;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;361,09001940437;361,09001940437;1;1;1;2;0;0; ; ; ; ; ; ;25,91811075;,2591811075
2;MANTUA;2021-39;39;0;1;741;165;189;226;161;741;Mantua;23706;12746;10960;4871;6279;7780;4776;0;,421834134818189;312,579093900278;312,579093900278;1;1;2;0;0; ; ; ; ; ; ; ;25,91811075;,2591811075
2;MANTUA;2021-40;40;0;1;625;128;129;215;153;625;Mantua;23706;12746;10960;4871;6279;7780;4776;0;,421834134818189;263,646334261368;263,646334261368;1;2;0;0; ; ; ; ; ; ; ; ;25,91811075;,2591811075
2;MANTUA;2021-41;41;0;1;320;68;68;118;66;320;Mantua;23706;12746;10960;4871;6279;7780;4776;0;,421834134818189;134,986923141821;134,986923141821;2;0;0; ; ; ; ; ; ; ; ; ;25,91811075;,2591811075
2;MANTUA;2021-42;42;0;2;134;25;30;50;29;134;Mantua;23706;12746;10960;4871;6279;7780;4776;0;,843668269636379;56,5257740656374;56,5257740656374;0;0; ; ; ; ; ; ; ; ; ; ;25,91811075;,2591811075
2;MANTUA;2021-43;43;0;0;53;7;13;17;16;53;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;22,357209145364;22,357209145364;0; ; ; ; ; ; ; ; ; ; ; ;25,91811075;,2591811075
2;MANTUA;2021-44;44;0;0;6;0;1;3;2;6;Mantua;23706;12746;10960;4871;6279;7780;4776;0;0;2,53100480890914;2,53100480890914; ; ; ; ; ; ; ; ; ; ; ; ;25,91811075;,2591811075
3;MINAS DE MATAHAMBRE;2021-1;1;1;0;1;0;1;0;0;0;Minas de Matahambre;31609;16390;15219;6596;8349;10059;6605;,316365592078206;0;,316365592078206;0;0;0;0;0;0;0;0;0;0;0;0;0;36,84462059;,3684462059
3;MINAS DE MATAHAMBRE;2021-2;2;1;0;1;0;0;1;0;0;Minas de Matahambre;31609;16390;15219;6596;8349;10059;6605;,316365592078206;0;,316365592078206;0;0;0;0;0;0;0;0;0;0;0;0;0;36,84462059;,3684462059
3;MINAS DE MATAHAMBRE;2021-3;3;0;0;1;0;0;0;1;1;Minas de Matahambre;31609;16390;15219;6596;8349;10059;6605;0;0;,316365592078206;,316365592078206;0;0;0;0;0;0;0;0;0;0;0;0;36,84462059;,3684462059
3;MINAS DE MATAHAMBRE;2021-4;4;0;0;20;3;5;12;0;20;Minas de Matahambre;31609;16390;15219;6596;8349;10059;6605;0;0;6,32731184156411;6,32731184156411;0;0;0;0;0;0;0;0;0;0;0;0;36,84462059;,3684462059
3;MINAS DE MATAHAMBRE;2021-5;5;1;0;87;3;36;35;13;86;Minas de Matahambre;31609;16390;15219;6596;8349;10059;6605;,316365592078206;0;27,5238065108039;27,2074409187257;0;0;0;0;0;0;0;0;0;0;0;0;36,84462059;,3684462059
3;MINAS DE MATAHAMBRE;2021-6;6;0;0;30;5;14;5;6;30;Minas de Matahambre;31609;16390;15219;6596;8349;10059;6605;0;0;9,49096776234617;9,49096776234617;0;0;0;0;0;0;0;0;0;0;0;0;36,84462059;,3684462059
3;MINAS DE MATAHAMBRE;2021-7;7;0;0;29;3;12;8;6;29;Minas de Matahambre;31609;16390;15219;6596;8349;10059;6605;0;0;9,17460217026796;9,17460217026796;0;0;0;0;0;0;0;0;0;0;0;0;36,84462059;,3684462059
3;MINAS DE MATAHAMBRE;2021-8;8;0;0;11;0;5;4;2;11;Minas de Matahambre;31609;16390;15219;6596;8349;10059;6605;0;0;3,48002151286026;3,48002151286026;0;0;0;0;0;0;0;0;0;0;0;0;36,84462059;,3684462059
3;MINAS DE MATAHAMBRE;2021-9;9;0;0;20;0;2;13;5;20;Minas de Matahambre;31609;16390;15219;6596;8349;10059;6605;0;0;6,32731184156411;6,32731184156411;0;0;0;0;0;0;0;0;0;0;0;0;36,84462059;,3684462059
3;MINAS DE MATAHAMBRE;2021-10;10;0;0;26;4;7;11;4;26;Minas de Matahambre;31609;16390;15219;6596;8349;10059;6605;0;0;8,22550539403334;8,22550539403334;0;0;0;0;0;0;0;0;0;0;0;0;36,84462059;,3684462059
3;MINAS DE MATAHAMBRE;2021-11;11;1;0;14;2;3;6;3;13;Minas de Matahambre;31609;16390;15219;6596;8349;10059;6605;,316365592078206;0;4,42911828909488;4,11275269701667;0;0;0;0;0;0;0;0;0;0;0;0;36,84462059;,3684462059
3;MINAS DE MATAHAMBRE;2021-12;12;0;0;25;5;8;7;5;25;Minas de Matahambre;31609;16390;15219;6596;8349;10059;6605;0;0;7,90913980195514;7,90913980195514;0;0;0;0;0;0;0;0;0;0;0;0;36,84462059;,3684462059
3;MINAS DE MATAHAMBRE;2021-13;13;0;0;7;1;2;3;1;7;Minas de Matahambre;31609;16390;15219;6596;8349;10059;6605;0;0;2,21455914454744;2,21455914454744;0;0;0;0;0;0;0;0;0;0;0;0;36,84462059;,3684462059
3;MINAS DE MATAHAMBRE;2021-14;14;0;0;9;2;3;3;1;9;Minas de Matahambre;31609;16390;15219;6596;8349;10059;6605;0;0;2,84729032870385;2,84729032870385;0;0;0;0;0;0;0;0;0;0;0;0;36,84462059;,3684462059
3;MINAS DE MATAHAMBRE;2021-15;15;0;0;14;3;4;3;4;14;Minas de Matahambre;31609;16390;15219;6596;8349;10059;6605;0;0;4,42911828909488;4,42911828909488;0;0;0;0;0;0;0;0;0;0;0;0;36,84462059;,3684462059
3;MINAS DE MATAHAMBRE;2021-16;16;0;0;4;0;2;2;0;4;Minas de Matahambre;31609;16390;15219;6596;8349;10059;6605;0;0;1,26546236831282;1,26546236831282;0;0;0;0;0;0;0;0;0;0;0;0;36,84462059;,3684462059
3;MINAS DE MATAHAMBRE;2021-17;17;0;0;6;1;1;4;0;6;Minas de Matahambre;31609;16390;15219;6596;8349;10059;6605;0;0;1,89819355246923;1,89819355246923;0;0;0;0;0;0;0;0;0;0;0;0;36,84462059;,3684462059
3;MINAS DE MATAHAMBRE;2021-18;18;0;0;3;0;1;2;0;3;Minas de Matahambre;31609;16390;15219;6596;8349;10059;6605;0;0;,949096776234617;,949096776234617;0;0;0;0;0;0;0;0;0;0;0;0;36,84462059;,3684462059
3;MINAS DE MATAHAMBRE;2021-19;19;0;0;4;0;2;1;1;4;Minas de Matahambre;31609;16390;15219;6596;8349;10059;6605;0;0;1,26546236831282;1,26546236831282;0;0;0;0;0;0;0;0;0;0;0;2;36,84462059;,3684462059
3;MINAS DE MATAHAMBRE;2021-20;20;0;0;9;0;4;3;2;9;Minas de Matahambre;31609;16390;15219;6596;8349;10059;6605;0;0;2,84729032870385;2,84729032870385;0;0;0;0;0;0;0;0;0;0;2;1;36,84462059;,3684462059
3;MINAS DE MATAHAMBRE;2021-21;21;0;0;12;2;3;5;2;12;Minas de Matahambre;31609;16390;15219;6596;8349;10059;6605;0;0;3,79638710493847;3,79638710493847;0;0;0;0;0;0;0;0;0;2;1;2;36,84462059;,3684462059
3;MINAS DE MATAHAMBRE;2021-22;22;0;0;21;4;5;8;4;21;Minas de Matahambre;31609;16390;15219;6596;8349;10059;6605;0;0;6,64367743364232;6,64367743364232;0;0;0;0;0;0;0;0;2;1;2;5;36,84462059;,3684462059
3;MINAS DE MATAHAMBRE;2021-23;23;0;0;10;2;3;5;0;10;Minas de Matahambre;31609;16390;15219;6596;8349;10059;6605;0;0;3,16365592078206;3,16365592078206;0;0;0;0;0;0;0;2;1;2;5;3;36,84462059;,3684462059
3;MINAS DE MATAHAMBRE;2021-24;24;0;0;22;6;6;4;6;22;Minas de Matahambre;31609;16390;15219;6596;8349;10059;6605;0;0;6,96004302572052;6,96004302572052;0;0;0;0;0;0;2;1;2;5;3;1;36,84462059;,3684462059
3;MINAS DE MATAHAMBRE;2021-25;25;1;0;67;13;27;19;8;66;Minas de Matahambre;31609;16390;15219;6596;8349;10059;6605;,316365592078206;0;21,1964946692398;20,8801290771616;0;0;0;0;0;2;1;2;5;3;1;0;36,84462059;,3684462059
3;MINAS DE MATAHAMBRE;2021-26;26;0;0;43;8;11;16;8;43;Minas de Matahambre;31609;16390;15219;6596;8349;10059;6605;0;0;13,6037204593628;13,6037204593628;0;0;0;0;2;1;2;5;3;1;0;3;36,84462059;,3684462059
3;MINAS DE MATAHAMBRE;2021-27;27;0;0;24;9;7;4;4;24;Minas de Matahambre;31609;16390;15219;6596;8349;10059;6605;0;0;7,59277420987693;7,59277420987693;0;0;0;2;1;2;5;3;1;0;3;2;36,84462059;,3684462059
3;MINAS DE MATAHAMBRE;2021-28;28;0;0;22;4;9;6;3;22;Minas de Matahambre;31609;16390;15219;6596;8349;10059;6605;0;0;6,96004302572052;6,96004302572052;0;0;2;1;2;5;3;1;0;3;2;2;36,84462059;,3684462059
3;MINAS DE MATAHAMBRE;2021-29;29;0;0;105;30;33;35;7;105;Minas de Matahambre;31609;16390;15219;6596;8349;10059;6605;0;0;33,2183871682116;33,2183871682116;0;2;1;2;5;3;1;0;3;2;2;1;36,84462059;,3684462059
3;MINAS DE MATAHAMBRE;2021-30;30;0;0;152;34;37;54;27;152;Minas de Matahambre;31609;16390;15219;6596;8349;10059;6605;0;0;48,0875699958873;48,0875699958873;2;1;2;5;3;1;0;3;2;2;1;0;36,84462059;,3684462059
